participant,painting_index.x,painting,distance_repetition,distance_trial,distance_index,distance_value,distance_responsetime,painting_index.y,liking_repetition,liking_trial,liking_index,liking_value,liking_responsetime,painting_index,abstraction_repetition,abstraction_trial,abstraction_index,abstraction_value,abstraction_responsetime,painting_index_comparison.x,comparison_position_1,comparison_position_2,comparison_painting,comparison_repetition,comparison_trial,comparison_index,comparison_value,comparison_responsetime,painting_index_comparison.y,painter,painting_category,session,date,framerate,experiment,experience_rating,experience_responsetime,viewing_value,viewing_responsetime,distance_value_numeric,painting_category_num,Painting,set,Painter_set,art_exp
b_29,10,Paintings/Monb2.jpeg,0,5,5,tomorrow,1.02804803848,10,0,3,3,5,1.916,10,0,3,3,6,2.074,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,0,0,4,5.069,4,Mondrian,indeterminate,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,2,Monb2.,B,MondrianB,art historian 1-4
b_29,17,Paintings/Rothkoa3.jpeg,0,6,6,tomorrow,1.45759105682,17,0,15,15,6,1.405,17,0,13,13,6,1.573,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,4,4,6,2.103,7,Rothko,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,Rothkoa3.,A,RothkoA,art historian 1-4
b_29,9,Paintings/Monb1.jpeg,0,7,7,in a year,3.37197613716,9,0,19,19,1,1.304,9,0,0,0,1,3.784,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,11,11,7,2.408,3,Mondrian,concrete,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,1,1,Monb1.,B,MondrianB,art historian 1-4
b_29,5,Paintings/Clifa3.jpeg,0,8,8,in a year,1.86771798134,5,0,12,12,3,2.144,5,0,2,2,5,2.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,1,3,Clifa3.,A,StillA,art historian 1-4
b_29,2,Paintings/Clifb3.jpeg,0,9,9,tomorrow,1.30139684677,2,0,4,4,3,1.984,2,0,20,20,7,2.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,Clifb3.,B,StillB,art historian 1-4
b_29,3,Paintings/Clifa1.jpeg,0,10,10,in a year,1.69742393494,3,0,13,13,3,1.506,3,0,9,9,1,1.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,1,1,Clifa1.,A,StillA,art historian 1-4
b_29,6,Paintings/MonA1.jpeg,0,11,11,tomorrow,1.89376592636,6,0,9,9,3,2.137,6,0,16,16,2,1.917,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,1,1,3,2.551,0,Mondrian,concrete,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,1,MonA1.,A,MondrianA,art historian 1-4
b_29,8,Paintings/MonA3.jpeg,0,12,12,tomorrow,0.867141008377,8,0,8,8,5,1.403,8,0,6,6,7,3.448,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,3,3,7,4.217,2,Mondrian,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,MonA3.,A,MondrianA,art historian 1-4
b_29,16,Paintings/Rothkoa2.jpeg,0,13,13,tomorrow,2.66802406311,16,0,1,1,5,3.805,16,0,18,18,5,2.077,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,10,10,4,3.046,6,Rothko,indeterminate,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,2,Rothkoa2.,A,RothkoA,art historian 1-4
b_29,0,Paintings/Clifb1.jpeg,0,14,14,in a year,1.23598003387,0,0,18,18,1,1.539,0,0,5,5,1,2.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,1,1,Clifb1.,B,StillB,art historian 1-4
b_29,18,Paintings/Rothkob1.jpeg,0,15,15,tomorrow,1.69457411766,18,0,6,6,5,1.676,18,0,14,14,1,2.507,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,12,12,7,2.281,8,Rothko,concrete,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,1,Rothkob1.,B,RothkoB,art historian 1-4
b_29,14,Paintings/Closea3.jpeg,0,16,16,tomorrow,5.33472704887,14,0,5,5,6,1.872,14,0,17,17,6,1.975,13,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,7,7,4,2.713,13,Close,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,Closea3.,A,CloseA,art historian 1-4
b_29,20,Paintings/Rothkob3.jpeg,0,17,17,tomorrow,1.08882904053,20,0,0,0,6,12.153,20,0,12,12,7,1.999,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,2,2,6,3.252,10,Rothko,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,Rothkob3.,B,RothkoB,art historian 1-4
b_29,11,Paintings/Monb3.jpeg,0,18,18,tomorrow,0.734568834305,11,0,17,17,5,1.652,11,0,10,10,3,2.074,5,"[0.4, 0]","[-0.4, 0]",Paintings/Monb3new.jpeg,0,13,13,5,2.414,5,Mondrian,abstract,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,3,Monb3.,B,MondrianB,art historian 1-4
b_29,4,Paintings/Clifa2.jpeg,0,19,19,tomorrow,1.33821582794,4,0,11,11,7,1.816,4,0,15,15,3,2.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,0,2,Clifa2.,A,StillA,art historian 1-4
b_29,1,Paintings/Clifb2.jpeg,0,20,20,in a year,5.79676103592,1,0,10,10,3,1.68,1,0,1,1,3,2.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:25:00Z,59.930186536,tryagainsim,art historian,13.1810619831,1-4,5.07178688049,1,2,Clifb2.,B,StillB,art historian 1-4
b_30,7,Paintings/MonA2.jpeg,0,0,0,in a year,32.5607221127,7,0,7,7,5,4.307,7,0,17,17,3,1.949,1,"[0.4, 0]","[-0.4, 0]",Paintings/MonA2new.jpeg,0,13,13,3,3.274,1,Mondrian,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,2,MonA2.,A,MondrianA,novice 1-4
b_30,20,Paintings/Rothkob3.jpeg,0,1,1,tomorrow,3.13662600517,20,0,8,8,1,1.604,20,0,7,7,6,2.503,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,9,9,5,2.178,10,Rothko,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,3,Rothkob3.,B,RothkoB,novice 1-4
b_30,5,Paintings/Clifa3.jpeg,0,2,2,tomorrow,2.79907894135,5,0,10,10,1,1.843,5,0,4,4,7,1.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,3,Clifa3.,A,StillA,novice 1-4
b_30,17,Paintings/Rothkoa3.jpeg,0,3,3,tomorrow,1.90419507027,17,0,19,19,1,1.641,17,0,3,3,7,2.674,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,2,2,4,2.876,7,Rothko,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,3,Rothkoa3.,A,RothkoA,novice 1-4
b_30,11,Paintings/Monb3.jpeg,0,4,4,in a year,2.07066988945,11,0,18,18,4,1.804,11,0,6,6,2,1.802,5,"[0.4, 0]","[-0.4, 0]",Paintings/Monb3new.jpeg,0,10,10,5,4.609,5,Mondrian,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,3,Monb3.,B,MondrianB,novice 1-4
b_30,0,Paintings/Clifb1.jpeg,0,5,5,in a year,2.76743888855,0,0,4,4,3,2.845,0,0,15,15,2,6.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,1,Clifb1.,B,StillB,novice 1-4
b_30,19,Paintings/Rothkob2.jpeg,0,6,6,in a year,8.93689990044,19,0,15,15,4,2.011,19,0,10,10,4,2.778,9,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob3new2.jpeg,0,0,0,2,10.655,9,Rothko,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,2,Rothkob2.,B,RothkoB,novice 1-4
b_30,18,Paintings/Rothkob1.jpeg,0,7,7,in a year,2.43526005745,18,0,16,16,4,1.638,18,0,14,14,2,5.845,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,3,3,5,4.47,8,Rothko,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,1,Rothkob1.,B,RothkoB,novice 1-4
b_30,12,Paintings/Closea1.jpeg,0,8,8,in a year,4.39710092545,12,0,5,5,7,2.107,12,0,8,8,1,1.878,11,"[0.4, 0]","[-0.4, 0]",Paintings/Closea1new.jpeg,0,6,6,1,2.507,11,Close,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,1,Closea1.,A,CloseA,novice 1-4
b_30,3,Paintings/Clifa1.jpeg,0,9,9,in a year,1.69612979889,3,0,1,1,5,6.018,3,0,13,13,1,1.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,1,Clifa1.,A,StillA,novice 1-4
b_30,14,Paintings/Closea3.jpeg,0,10,10,tomorrow,1.59411597252,14,0,13,13,1,2.438,14,0,1,1,7,2.279,13,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,5,5,3,3.742,13,Close,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,3,Closea3.,A,CloseA,novice 1-4
b_30,2,Paintings/Clifb3.jpeg,0,11,11,tomorrow,1.00080013275,2,0,11,11,1,2.05,2,0,2,2,7,3.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,3,Clifb3.,B,StillB,novice 1-4
b_30,9,Paintings/Monb1.jpeg,0,12,12,in a year,2.56043386459,9,0,14,14,6,2.678,9,0,19,19,1,1.937,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,11,11,3,3.211,3,Mondrian,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,1,Monb1.,B,MondrianB,novice 1-4
b_30,1,Paintings/Clifb2.jpeg,0,13,13,tomorrow,3.89598011971,1,0,2,2,3,4.343,1,0,0,0,4,7.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,2,Clifb2.,B,StillB,novice 1-4
b_30,16,Paintings/Rothkoa2.jpeg,0,14,14,tomorrow,2.40046691895,16,0,0,0,1,16.299,16,0,9,9,4,3.183,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,7,7,6,4.641,6,Rothko,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,2,Rothkoa2.,A,RothkoA,novice 1-4
b_30,8,Paintings/MonA3.jpeg,0,15,15,in a year,0.966660022736,8,0,17,17,5,2.039,8,0,11,11,3,2.415,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,4,4,4,3.778,2,Mondrian,abstract,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,3,MonA3.,A,MondrianA,novice 1-4
b_30,15,Paintings/Rothkoa1.jpeg,0,16,16,tomorrow,0.631088018417,15,0,12,12,5,2.812,15,0,18,18,2,3.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rothko,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,1,Rothkoa1.,A,RothkoA,novice 1-4
b_30,4,Paintings/Clifa2.jpeg,0,17,17,in a year,1.46936392784,4,0,9,9,2,3.146,4,0,12,12,5,5.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,2,Clifa2.,A,StillA,novice 1-4
b_30,10,Paintings/Monb2.jpeg,0,18,18,in a year,1.4624710083,10,0,20,20,2,2.504,10,0,20,20,5,3.852,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,12,12,2,4.385,4,Mondrian,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,1,2,Monb2.,B,MondrianB,novice 1-4
b_30,13,Paintings/Closea2.jpeg,0,19,19,tomorrow,1.13097500801,13,0,6,6,1,2.184,13,0,16,16,6,5.447,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,1,1,2,5.572,12,Close,indeterminate,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,2,Closea2.,A,CloseA,novice 1-4
b_30,6,Paintings/MonA1.jpeg,0,20,20,tomorrow,6.70094108582,6,0,3,3,7,4.914,6,0,5,5,1,2.307,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,8,8,4,2.852,0,Mondrian,concrete,1,2016-12-01T19:40:00Z,59.8999740081,tryagainsim,novice,9.51051902771,1-4,5.82243895531,0,1,MonA1.,A,MondrianA,novice 1-4
b_31,12,Paintings/Closea1.jpeg,0,0,0,tomorrow,18.3865871429,12,0,11,11,5,3.948,12,0,20,20,1,2.016,11,"[0.4, 0]","[-0.4, 0]",Paintings/Closea1new.jpeg,0,8,8,6,2.376,11,Close,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,1,Closea1.,A,CloseA,novice 1-4
b_31,3,Paintings/Clifa1.jpeg,0,1,1,tomorrow,10.064622879,3,0,15,15,4,3.18,3,0,10,10,1,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,1,Clifa1.,A,StillA,novice 1-4
b_31,8,Paintings/MonA3.jpeg,0,2,2,in a year,3.60067892075,8,0,8,8,3,2.383,8,0,6,6,4,3.786,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,7,7,5,2.318,2,Mondrian,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,3,MonA3.,A,MondrianA,novice 1-4
b_31,14,Paintings/Closea3.jpeg,0,3,3,tomorrow,8.54655909538,14,0,10,10,3,4.004,14,0,0,0,4,4.386,13,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,5,5,2,2.614,13,Close,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,3,Closea3.,A,CloseA,novice 1-4
b_31,20,Paintings/Rothkob3.jpeg,0,4,4,in a year,5.17416906357,20,0,5,5,4,2.269,20,0,1,1,6,2.307,10,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob2new3.jpeg,0,9,9,3,3.145,10,Rothko,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,3,Rothkob3.,B,RothkoB,novice 1-4
b_31,6,Paintings/MonA1.jpeg,0,5,5,in a year,6.76646780968,6,0,13,13,6,4.119,6,0,3,3,2,2.971,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,10,10,2,4.621,0,Mondrian,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,1,MonA1.,A,MondrianA,novice 1-4
b_31,0,Paintings/Clifb1.jpeg,0,6,6,tomorrow,8.06772089005,0,0,18,18,4,4.307,0,0,2,2,1,2.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,1,Clifb1.,B,StillB,novice 1-4
b_31,13,Paintings/Closea2.jpeg,0,7,7,tomorrow,10.4770791531,13,0,0,0,5,7.243,13,0,15,15,6,6.981,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,6,6,2,2.47,12,Close,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,2,Closea2.,A,CloseA,novice 1-4
b_31,15,Paintings/Rothkoa1.jpeg,0,8,8,in a year,7.6436021328,15,0,1,1,1,4.639,15,0,19,19,1,3.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rothko,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,1,Rothkoa1.,A,RothkoA,novice 1-4
b_31,19,Paintings/Rothkob2.jpeg,0,9,9,tomorrow,11.2693960667,19,0,9,9,7,7.688,19,0,16,16,6,4.809,9,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob3new2.jpeg,0,3,3,2,2.27,9,Rothko,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,2,Rothkob2.,B,RothkoB,novice 1-4
b_31,1,Paintings/Clifb2.jpeg,0,10,10,tomorrow,7.19752001762,1,0,4,4,7,2.671,1,0,13,13,4,7.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,2,Clifb2.,B,StillB,novice 1-4
b_31,18,Paintings/Rothkob1.jpeg,0,11,11,tomorrow,10.571046114,18,0,16,16,5,5.344,18,0,9,9,3,3.309,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,2,2,6,4.378,8,Rothko,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,1,Rothkob1.,B,RothkoB,novice 1-4
b_31,11,Paintings/Monb3.jpeg,0,12,12,in a year,6.99715805054,11,0,20,20,2,6.675,11,0,5,5,4,2.918,5,"[0.4, 0]","[-0.4, 0]",Paintings/Monb3new.jpeg,0,4,4,4,2.804,5,Mondrian,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,3,Monb3.,B,MondrianB,novice 1-4
b_31,4,Paintings/Clifa2.jpeg,0,13,13,tomorrow,4.35874199867,4,0,19,19,7,3.183,4,0,14,14,4,3.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,2,Clifa2.,A,StillA,novice 1-4
b_31,16,Paintings/Rothkoa2.jpeg,0,14,14,in a year,6.66416096687,16,0,2,2,7,3.115,16,0,4,4,7,3.211,6,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa2new.jpeg,0,12,12,4,4.806,6,Rothko,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,2,Rothkoa2.,A,RothkoA,novice 1-4
b_31,5,Paintings/Clifa3.jpeg,0,15,15,tomorrow,8.09955787659,5,0,12,12,3,3.451,5,0,17,17,5,4.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,3,Clifa3.,A,StillA,novice 1-4
b_31,10,Paintings/Monb2.jpeg,0,16,16,in a year,4.26294803619,10,0,14,14,2,4.847,10,0,7,7,3,2.877,4,"[0.4, 0]","[-0.4, 0]",Paintings/Monb2new.jpeg,0,1,1,5,4.083,4,Mondrian,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,2,Monb2.,B,MondrianB,novice 1-4
b_31,7,Paintings/MonA2.jpeg,0,17,17,tomorrow,7.500882864,7,0,17,17,2,7.185,7,0,8,8,5,3.246,1,"[0.4, 0]","[-0.4, 0]",Paintings/MonA2new.jpeg,0,13,13,5,5.555,1,Mondrian,indeterminate,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,2,MonA2.,A,MondrianA,novice 1-4
b_31,17,Paintings/Rothkoa3.jpeg,0,18,18,tomorrow,2.36277198792,17,0,6,6,4,6.176,17,0,12,12,5,4.311,7,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkoa3new.jpeg,0,11,11,4,3.381,7,Rothko,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,3,Rothkoa3.,A,RothkoA,novice 1-4
b_31,9,Paintings/Monb1.jpeg,0,19,19,in a year,3.35885691643,9,0,7,7,1,2.704,9,0,18,18,1,2.041,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,0,0,3,7.577,3,Mondrian,concrete,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,1,1,Monb1.,B,MondrianB,novice 1-4
b_31,2,Paintings/Clifb3.jpeg,0,20,20,tomorrow,2.30453586578,2,0,3,3,6,6.047,2,0,11,11,7,2.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T19:54:00Z,59.9312141264,tryagainsim,novice,16.6848170757,1-4,13.4135198593,0,3,Clifb3.,B,StillB,novice 1-4
b_32,13,Paintings/Closea2.jpeg,0,0,0,tomorrow,20.1534810066,13,0,5,5,1,2.669,13,0,5,5,7,1.88,12,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,5,5,6,2.548,12,Close,indeterminate,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,2,Closea2.,A,CloseA,novice 1-4
b_32,3,Paintings/Clifa1.jpeg,0,1,1,in a year,6.26195597649,3,0,7,7,5,4.783,3,0,6,6,1,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,1,1,Clifa1.,A,StillA,novice 1-4
b_32,5,Paintings/Clifa3.jpeg,0,2,2,tomorrow,3.5246758461,5,0,1,1,1,10.121,5,0,7,7,7,2.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,abstract,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,3,Clifa3.,A,StillA,novice 1-4
b_32,19,Paintings/Rothkob2.jpeg,0,3,3,in a year,5.96564412117,19,0,15,15,6,3.243,19,0,12,12,4,3.082,9,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob3new2.jpeg,0,4,4,2,6.757,9,Rothko,indeterminate,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,1,2,Rothkob2.,B,RothkoB,novice 1-4
b_32,9,Paintings/Monb1.jpeg,0,4,4,tomorrow,4.26392102242,9,0,8,8,4,2.282,9,0,11,11,1,2.143,3,"[0.4, 0]","[-0.4, 0]",Paintings/Monb1new.jpeg,0,2,2,2,6.287,3,Mondrian,concrete,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,1,Monb1.,B,MondrianB,novice 1-4
b_32,8,Paintings/MonA3.jpeg,0,5,5,tomorrow,5.70445799828,8,0,4,4,4,3.536,8,0,0,0,5,12.463,2,"[0.4, 0]","[-0.4, 0]",Paintings/MonA3new.jpeg,0,10,10,6,3.303,2,Mondrian,abstract,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,3,MonA3.,A,MondrianA,novice 1-4
b_32,6,Paintings/MonA1.jpeg,0,6,6,tomorrow,12.5165557861,6,0,20,20,5,1.651,6,0,20,20,2,3.084,0,"[0.4, 0]","[-0.4, 0]",Paintings/MonA1new.jpeg,0,8,8,3,2.807,0,Mondrian,concrete,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,1,MonA1.,A,MondrianA,novice 1-4
b_32,18,Paintings/Rothkob1.jpeg,0,7,7,in a year,7.87105488777,18,0,6,6,4,4.185,18,0,10,10,2,4.672,8,"[0.4, 0]","[-0.4, 0]",Paintings/Rothkob1new.jpeg,0,12,12,7,7.041,8,Rothko,concrete,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,1,1,Rothkob1.,B,RothkoB,novice 1-4
b_32,0,Paintings/Clifb1.jpeg,0,8,8,tomorrow,4.39411997795,0,0,3,3,4,5.416,0,0,18,18,2,3.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Still,concrete,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,0,1,Clifb1.,B,StillB,novice 1-4
b_32,14,Paintings/Closea3.jpeg,0,9,9,in a year,1.56032180786,14,0,13,13,2,3.78,14,0,8,8,7,1.569,13,"[0.4, 0]","[-0.4, 0]",Paintings/Closea2new.jpeg,0,3,3,6,4.618,13,Close,abstract,1,2016-12-01T20:09:00Z,59.9354961325,tryagainsim,novice,13.1480209827,1-4,3.75341510773,1,3,Closea3.,A,CloseA,novice 1-4
